Date,time_ist,Datetime,pm2_5_api,pm10_api,no2_api,co_api
15-01-2024,16:00:00,15-01-2024 16:00,99.66666667,183,31.9,0.7275
15-01-2024,17:00:00,15-01-2024 17:00,88.33333333,155,31.65,0.8975
15-01-2024,18:00:00,15-01-2024 18:00,119.3333333,205.25,59.35,1.67
15-01-2024,19:00:00,15-01-2024 19:00,193.6666667,301.25,62.175,1.9675
15-01-2024,20:00:00,15-01-2024 20:00,263.3333333,374,58.05,2.4925
15-01-2024,21:00:00,15-01-2024 21:00,322,471.25,46.95,3.6275
15-01-2024,22:00:00,15-01-2024 22:00,380.6666667,589.75,32.875,4.8575
15-01-2024,23:00:00,15-01-2024 23:00,409,631,22.9,5.065
16-01-2024,00:00:00,16-01-2024 00:00,387.3333333,576.25,23.725,3.856666667
16-01-2024,01:00:00,16-01-2024 01:00,359.3333333,468.75,14.13333333,3.7825
16-01-2024,02:00:00,16-01-2024 02:00,413.75,503.5,19,2.64
16-01-2024,03:00:00,16-01-2024 03:00,456.3333333,544,26.5,2.553333333
16-01-2024,04:00:00,16-01-2024 04:00,325.3333333,395,29.325,1.7775
16-01-2024,05:00:00,16-01-2024 05:00,269.6666667,292,30.675,2.0575
16-01-2024,06:00:00,16-01-2024 06:00,242,259.25,31.975,2.076666667
16-01-2024,07:00:00,16-01-2024 07:00,210,236.5,34.45,2.075
16-01-2024,08:00:00,16-01-2024 08:00,237.6666667,302.75,38.6,2.0825
16-01-2024,09:00:00,16-01-2024 09:00,267,395.25,53.4,2.125
16-01-2024,10:00:00,16-01-2024 10:00,266.3333333,413,69.95,2.2075
16-01-2024,11:00:00,16-01-2024 11:00,294.6666667,420.25,82.275,2.1975
16-01-2024,12:00:00,16-01-2024 12:00,336,447.25,86.675,2.083333333
16-01-2024,13:00:00,16-01-2024 13:00,378.6666667,495,86.775,2.7425
16-01-2024,14:00:00,16-01-2024 14:00,447.6666667,653.5,80.125,2.475
16-01-2024,15:00:00,16-01-2024 15:00,385.6666667,590.25,72.975,2.26
16-01-2024,16:00:00,16-01-2024 16:00,343,553,68.3,2.13
16-01-2024,17:00:00,16-01-2024 17:00,323.6666667,520.25,74.175,2.403333333
16-01-2024,18:00:00,16-01-2024 18:00,334,521,73.725,2.483333333
16-01-2024,19:00:00,16-01-2024 19:00,307.6666667,437.25,64.45,2.52
16-01-2024,20:00:00,16-01-2024 20:00,314,431.25,65.5,2.5325
16-01-2024,21:00:00,16-01-2024 21:00,319.3333333,443.25,68.95,2.695
16-01-2024,22:00:00,16-01-2024 22:00,328.6666667,451.5,70.15,2.5375
16-01-2024,23:00:00,16-01-2024 23:00,321.6666667,432.25,72.65,2.4575
17-01-2024,00:00:00,17-01-2024 00:00,324.3333333,439.25,69.825,2.293333333
17-01-2024,01:00:00,17-01-2024 01:00,305.6666667,420.5,61.275,2.0225
17-01-2024,02:00:00,17-01-2024 02:00,277,381,48.9,1.18
17-01-2024,03:00:00,17-01-2024 03:00,253.3333333,350.5,55.225,1.4575
17-01-2024,04:00:00,17-01-2024 04:00,243.6666667,329,52.225,1.1725
17-01-2024,05:00:00,17-01-2024 05:00,234,313.5,52.6,1.115
17-01-2024,06:00:00,17-01-2024 06:00,216.6666667,279,48.775,0.99
17-01-2024,07:00:00,17-01-2024 07:00,192.3333333,256.5,43.975,1.125
17-01-2024,08:00:00,17-01-2024 08:00,180,253,41.1,1.1975
17-01-2024,09:00:00,17-01-2024 09:00,205.3333333,295.5,44.175,1.235
17-01-2024,10:00:00,17-01-2024 10:00,225,327.5,48.425,1.2025
17-01-2024,11:00:00,17-01-2024 11:00,223.6666667,320.75,53.9,1.2525
17-01-2024,12:00:00,17-01-2024 12:00,233.3333333,354,58.825,1.266666667
17-01-2024,13:00:00,17-01-2024 13:00,230.6666667,361,60.5,1.2975
17-01-2024,14:00:00,17-01-2024 14:00,220,342.5,57.175,1.2075
17-01-2024,15:00:00,17-01-2024 15:00,206,328.25,58.175,1.1075
17-01-2024,16:00:00,17-01-2024 16:00,185.6666667,312.25,58.7,1.0175
17-01-2024,17:00:00,17-01-2024 17:00,172.6666667,317,94.425,1.585
17-01-2024,18:00:00,17-01-2024 18:00,203.3333333,411.75,91.9,3.07
17-01-2024,19:00:00,17-01-2024 19:00,267,530.5,92.25,3.38
17-01-2024,20:00:00,17-01-2024 20:00,300.3333333,540.75,85.975,3.32
17-01-2024,21:00:00,17-01-2024 21:00,301.6666667,523.25,70.45,3.82
17-01-2024,22:00:00,17-01-2024 22:00,296,505.25,62.675,3.255
17-01-2024,23:00:00,17-01-2024 23:00,279.6666667,442.25,51.7,2.875
18-01-2024,00:00:00,18-01-2024 00:00,287,444,50.625,2.203333333
18-01-2024,01:00:00,18-01-2024 01:00,255,394,41.875,1.58
18-01-2024,02:00:00,18-01-2024 02:00,189.6666667,267.75,32.8,0.88
18-01-2024,03:00:00,18-01-2024 03:00,148.3333333,207,37.925,1.06
18-01-2024,04:00:00,18-01-2024 04:00,123,200.75,41.3,0.895
18-01-2024,05:00:00,18-01-2024 05:00,100,152.75,41.85,0.8475
18-01-2024,06:00:00,18-01-2024 06:00,107.6666667,154.25,41.425,0.85
18-01-2024,07:00:00,18-01-2024 07:00,120.6666667,185.5,41.7,0.8975
18-01-2024,08:00:00,18-01-2024 08:00,130.3333333,214.75,39.525,0.9725
18-01-2024,09:00:00,18-01-2024 09:00,160.6666667,266,41.075,1.2
18-01-2024,10:00:00,18-01-2024 10:00,211,336.5,47.1,1.255
18-01-2024,11:00:00,18-01-2024 11:00,253,358.5,61.825,1.3875
18-01-2024,12:00:00,18-01-2024 12:00,279.3333333,389,75.175,1.433333333
18-01-2024,13:00:00,18-01-2024 13:00,295.3333333,426,84.075,1.595
18-01-2024,14:00:00,18-01-2024 14:00,329.6666667,500.25,73.35,1.5075
18-01-2024,15:00:00,18-01-2024 15:00,344.3333333,511.75,64,1.3675
18-01-2024,16:00:00,18-01-2024 16:00,318.3333333,467.25,59.55,1.2925
18-01-2024,17:00:00,18-01-2024 17:00,298.3333333,450.5,60.45,1.4575
18-01-2024,18:00:00,18-01-2024 18:00,298.3333333,447,74.125,1.863333333
18-01-2024,19:00:00,18-01-2024 19:00,315.3333333,460.5,71.4,1.945
18-01-2024,20:00:00,18-01-2024 20:00,324.3333333,466.75,59.75,2.3075
18-01-2024,21:00:00,18-01-2024 21:00,314.6666667,457.5,48.675,2.0575
18-01-2024,22:00:00,18-01-2024 22:00,281.3333333,371.75,39.225,1.64
18-01-2024,23:00:00,18-01-2024 23:00,206.6666667,230.75,35.35,1.3625
19-01-2024,00:00:00,19-01-2024 00:00,172.6666667,189.75,31.15,1.56
19-01-2024,01:00:00,19-01-2024 01:00,173.3333333,196,30.925,1.5975
19-01-2024,02:00:00,19-01-2024 02:00,174,202.5,33.6,1.35
19-01-2024,03:00:00,19-01-2024 03:00,185.3333333,236.25,40.7,1.8675
19-01-2024,04:00:00,19-01-2024 04:00,208.6666667,316.5,40.8,2.125
19-01-2024,05:00:00,19-01-2024 05:00,221,348.25,52.525,2.05
19-01-2024,06:00:00,19-01-2024 06:00,211.6666667,340.5,54,1.89
19-01-2024,07:00:00,19-01-2024 07:00,198,294.25,55.25,1.5
19-01-2024,08:00:00,19-01-2024 08:00,166.3333333,225.75,49.55,1.2475
19-01-2024,09:00:00,19-01-2024 09:00,167,210,46.95,1.325
19-01-2024,10:00:00,19-01-2024 10:00,181.6666667,227,49.375,1.44
19-01-2024,11:00:00,19-01-2024 11:00,224.3333333,282.5,57.975,1.6975
19-01-2024,12:00:00,19-01-2024 12:00,285,389.25,68.525,1.623333333
19-01-2024,13:00:00,19-01-2024 13:00,315,460.5,86.675,1.8325
19-01-2024,14:00:00,19-01-2024 14:00,352,547.5,71.7,1.7925
19-01-2024,15:00:00,19-01-2024 15:00,314.6666667,491,66.85,1.6875
19-01-2024,16:00:00,19-01-2024 16:00,310.3333333,484.25,65.325,1.6225
19-01-2024,17:00:00,19-01-2024 17:00,337.6666667,535.5,61.3,1.7325
19-01-2024,18:00:00,19-01-2024 18:00,311.6666667,512.5,59.05,1.716666667
19-01-2024,19:00:00,19-01-2024 19:00,231.3333333,363.75,49.425,1.655
19-01-2024,20:00:00,19-01-2024 20:00,229.6666667,353.25,47.525,1.6325
19-01-2024,21:00:00,19-01-2024 21:00,234.6666667,352,47,1.605
19-01-2024,22:00:00,19-01-2024 22:00,230.6666667,346.75,41.475,1.48
19-01-2024,23:00:00,19-01-2024 23:00,203,306.25,37.075,1.165
20-01-2024,00:00:00,20-01-2024 00:00,173.6666667,251.25,36.125,1.056666667
20-01-2024,01:00:00,20-01-2024 01:00,164.6666667,225.75,35.075,1.0125
20-01-2024,02:00:00,20-01-2024 02:00,157.3333333,214.25,35.8,0.65
20-01-2024,03:00:00,20-01-2024 03:00,150.3333333,194.75,34.025,0.835
20-01-2024,04:00:00,20-01-2024 04:00,143,180,35.95,0.8025
20-01-2024,05:00:00,20-01-2024 05:00,136,180.75,34.55,0.78
20-01-2024,06:00:00,20-01-2024 06:00,138.3333333,177.75,36.075,0.803333333
20-01-2024,07:00:00,20-01-2024 07:00,142.3333333,194.25,37.325,0.8525
20-01-2024,08:00:00,20-01-2024 08:00,155,218.5,38.15,0.6325
20-01-2024,09:00:00,20-01-2024 09:00,172.3333333,244.5,39.775,0.6225
20-01-2024,10:00:00,20-01-2024 10:00,183.3333333,252.25,42.375,0.645
20-01-2024,11:00:00,20-01-2024 11:00,190,276.5,48.65,0.6775
20-01-2024,12:00:00,20-01-2024 12:00,212.3333333,310,48.9,0.785
20-01-2024,13:00:00,20-01-2024 13:00,246.5,385.5,47.56666667,1.425
20-01-2024,14:00:00,20-01-2024 14:00,265.5,418.75,50.35,1.51
20-01-2024,15:00:00,20-01-2024 15:00,,,56.5,0
20-01-2024,16:00:00,20-01-2024 16:00,,,46.675,1.3625
20-01-2024,17:00:00,20-01-2024 17:00,,,46.7,1.4625
20-01-2024,18:00:00,20-01-2024 18:00,,,62.05,1.856666667
20-01-2024,19:00:00,20-01-2024 19:00,,,81.2,2.0975
20-01-2024,20:00:00,20-01-2024 20:00,,,67.9,1.7675
20-01-2024,21:00:00,20-01-2024 21:00,,,61.625,1.9175
20-01-2024,22:00:00,20-01-2024 22:00,,,51.675,2.425
20-01-2024,23:00:00,20-01-2024 23:00,,,52.2,3.075
21-01-2024,00:00:00,21-01-2024 00:00,,,49.45,2.99
21-01-2024,01:00:00,21-01-2024 01:00,,,39.95,1.7375
21-01-2024,02:00:00,21-01-2024 02:00,,,36.5,1.11
21-01-2024,03:00:00,21-01-2024 03:00,,,39.425,1.3875
21-01-2024,04:00:00,21-01-2024 04:00,,,40.1,1.305
21-01-2024,05:00:00,21-01-2024 05:00,,,36.625,1.27
21-01-2024,06:00:00,21-01-2024 06:00,,,29.55,1.206666667
21-01-2024,07:00:00,21-01-2024 07:00,,,23.575,1.1375
21-01-2024,08:00:00,21-01-2024 08:00,,,26.45,1.21
21-01-2024,09:00:00,21-01-2024 09:00,,,25.075,1.2175
21-01-2024,10:00:00,21-01-2024 10:00,,,24.975,1.24
21-01-2024,11:00:00,21-01-2024 11:00,,,27.05,1.2025
21-01-2024,12:00:00,21-01-2024 12:00,,,28.825,1.146666667
21-01-2024,13:00:00,21-01-2024 13:00,,,27.55,1.0675
21-01-2024,14:00:00,21-01-2024 14:00,,,25.725,1.0625
21-01-2024,15:00:00,21-01-2024 15:00,,,26.675,1.0325
21-01-2024,16:00:00,21-01-2024 16:00,,,26,1.035
21-01-2024,17:00:00,21-01-2024 17:00,,,29.375,1.0725
21-01-2024,18:00:00,21-01-2024 18:00,,,34.9,1.206666667
21-01-2024,19:00:00,21-01-2024 19:00,,,35.575,1
21-01-2024,20:00:00,21-01-2024 20:00,,445,33.65,0.89
21-01-2024,21:00:00,21-01-2024 21:00,,233,27.675,0.855
21-01-2024,22:00:00,21-01-2024 22:00,,234,26.775,0.8225
21-01-2024,23:00:00,21-01-2024 23:00,,235,26.45,0.73
22-01-2024,00:00:00,22-01-2024 00:00,,214.5,22.8,0.716666667
22-01-2024,01:00:00,22-01-2024 01:00,,174,21.1,0.715
22-01-2024,02:00:00,22-01-2024 02:00,,187.25,19.4,0.61
22-01-2024,03:00:00,22-01-2024 03:00,,197.5,23.975,0.7225
22-01-2024,04:00:00,22-01-2024 04:00,,197.75,27.2,0.71
22-01-2024,05:00:00,22-01-2024 05:00,,223.75,27.225,0.705
22-01-2024,06:00:00,22-01-2024 06:00,,231.5,32.725,0.753333333
22-01-2024,07:00:00,22-01-2024 07:00,,231,34.4,0.6875
22-01-2024,08:00:00,22-01-2024 08:00,,236.5,33.85,0.725
22-01-2024,09:00:00,22-01-2024 09:00,,248,34.725,0.8
22-01-2024,10:00:00,22-01-2024 10:00,,280.5,43.4,0.9575
22-01-2024,11:00:00,22-01-2024 11:00,,374.5,50.75,1.0975
22-01-2024,12:00:00,22-01-2024 12:00,,488.75,62.175,1.26
22-01-2024,13:00:00,22-01-2024 13:00,,518.25,64.875,1.3575
22-01-2024,14:00:00,22-01-2024 14:00,,440.25,66.25,1.27
22-01-2024,15:00:00,22-01-2024 15:00,,399.25,63.46666667,1.3025
22-01-2024,16:00:00,22-01-2024 16:00,,425.5,80.075,1.24
22-01-2024,17:00:00,22-01-2024 17:00,282,450,86.075,0.98
22-01-2024,18:00:00,22-01-2024 18:00,285.25,484.75,100.075,1.58
22-01-2024,19:00:00,22-01-2024 19:00,304.25,569.25,90.575,2.3775
22-01-2024,20:00:00,22-01-2024 20:00,350.5,584.5,81.65,2.78
22-01-2024,21:00:00,22-01-2024 21:00,417.25,678.5,59.5,3.07
22-01-2024,22:00:00,22-01-2024 22:00,500.25,817,55.325,3.38
22-01-2024,23:00:00,22-01-2024 23:00,611.25,874,47.4,2.635
23-01-2024,00:00:00,23-01-2024 00:00,460.25,628,49,2.156666667
23-01-2024,01:00:00,23-01-2024 01:00,315,465.25,49.75,1.4375
23-01-2024,02:00:00,23-01-2024 02:00,246,407,38.3,1.06
23-01-2024,03:00:00,23-01-2024 03:00,241,394,41.65,1.2825
23-01-2024,04:00:00,23-01-2024 04:00,223.25,368.5,37.125,1.2025
23-01-2024,05:00:00,23-01-2024 05:00,212.5,349.25,34.925,1.1375
23-01-2024,06:00:00,23-01-2024 06:00,201,322.75,33.775,1.09
23-01-2024,07:00:00,23-01-2024 07:00,184,289.75,40.55,1.185
23-01-2024,08:00:00,23-01-2024 08:00,168.25,271,42.35,1.2925
23-01-2024,09:00:00,23-01-2024 09:00,167.5,262.25,45.075,1.39
23-01-2024,10:00:00,23-01-2024 10:00,183.75,274,48.4,1.5325
23-01-2024,11:00:00,23-01-2024 11:00,222.25,311,54.3,1.57
23-01-2024,12:00:00,23-01-2024 12:00,247.5,347.75,73.375,1.97
23-01-2024,13:00:00,23-01-2024 13:00,297,430.5,75.1,1.795
23-01-2024,14:00:00,23-01-2024 14:00,312.75,464,56.5,1.52
23-01-2024,15:00:00,23-01-2024 15:00,340,503,49.775,1.545
23-01-2024,16:00:00,23-01-2024 16:00,360,,52.66666667,1.62
23-01-2024,17:00:00,23-01-2024 17:00,349.25,492,56.575,1.685
23-01-2024,18:00:00,23-01-2024 18:00,341,507.75,61.75,1.963333333
23-01-2024,19:00:00,23-01-2024 19:00,361.6666667,528.5,62.425,1.955
23-01-2024,20:00:00,23-01-2024 20:00,328,428.5,51.26666667,1.803333333
23-01-2024,21:00:00,23-01-2024 21:00,300,368.5,45.85,1.9075
23-01-2024,22:00:00,23-01-2024 22:00,290,364,40.8,1.7425
23-01-2024,23:00:00,23-01-2024 23:00,256,336.5,40.65,1.68
24-01-2024,00:00:00,24-01-2024 00:00,243.6666667,338.25,37.55,1.673333333
24-01-2024,01:00:00,24-01-2024 01:00,243,346.75,38.3,1.5675
24-01-2024,02:00:00,24-01-2024 02:00,238,329.75,33.9,1.17
24-01-2024,03:00:00,24-01-2024 03:00,246.6666667,324,37.2,1.565
24-01-2024,04:00:00,24-01-2024 04:00,278.3333333,418.5,36.525,1.5125
24-01-2024,05:00:00,24-01-2024 05:00,265,390.5,35.75,1.4175
24-01-2024,06:00:00,24-01-2024 06:00,253,365.5,37.5,1.403333333
24-01-2024,07:00:00,24-01-2024 07:00,237.6666667,345.5,40.1,1.4875
24-01-2024,08:00:00,24-01-2024 08:00,242.6666667,372.25,37.875,1.49
24-01-2024,09:00:00,24-01-2024 09:00,251.6666667,412,38.075,2.35
24-01-2024,10:00:00,24-01-2024 10:00,274,441,39.55,2.7
24-01-2024,11:00:00,24-01-2024 11:00,321,453.25,41.175,2.785
24-01-2024,12:00:00,24-01-2024 12:00,347.6666667,482.75,50.65,2.843333333
24-01-2024,13:00:00,24-01-2024 13:00,376,530.75,57.25,1.5325
24-01-2024,14:00:00,24-01-2024 14:00,371,551.75,61.225,1.2225
24-01-2024,15:00:00,24-01-2024 15:00,288,436.25,56.2,0.9375
24-01-2024,16:00:00,24-01-2024 16:00,220.3333333,316.5,46.325,0.905
24-01-2024,17:00:00,24-01-2024 17:00,192.3333333,280.75,37.85,0.585
24-01-2024,18:00:00,24-01-2024 18:00,200.3333333,283,45.05,0.815
24-01-2024,19:00:00,24-01-2024 19:00,244,344.25,49.5,1.6225
24-01-2024,20:00:00,24-01-2024 20:00,228.6666667,314.5,45.4,1.885
24-01-2024,21:00:00,24-01-2024 21:00,233.3333333,330.75,44.5,1.975
24-01-2024,22:00:00,24-01-2024 22:00,242.6666667,356,39.825,1.8975
24-01-2024,23:00:00,24-01-2024 23:00,229.3333333,346.25,35.625,1.72
25-01-2024,00:00:00,25-01-2024 00:00,224.6666667,330.25,30.325,1.77
25-01-2024,01:00:00,25-01-2024 01:00,220,332,29.575,1.61
25-01-2024,02:00:00,25-01-2024 02:00,198,274.5,27.1,1.1
25-01-2024,03:00:00,25-01-2024 03:00,160.3333333,189,31.4,1.365
25-01-2024,04:00:00,25-01-2024 04:00,125,153,27.3,1.1025
25-01-2024,05:00:00,25-01-2024 05:00,64,78,21.525,0.98
25-01-2024,06:00:00,25-01-2024 06:00,70.33333333,80,20.975,0.966666667
25-01-2024,07:00:00,25-01-2024 07:00,85.33333333,112.75,22.475,0.9475
25-01-2024,08:00:00,25-01-2024 08:00,89.66666667,120,22.5,1
25-01-2024,09:00:00,25-01-2024 09:00,98.33333333,135.5,23.275,1.105
25-01-2024,10:00:00,25-01-2024 10:00,137,211.75,28.125,1.1525
25-01-2024,11:00:00,25-01-2024 11:00,201.3333333,283.75,29.95,1.1025
25-01-2024,12:00:00,25-01-2024 12:00,251.6666667,314.25,36.4,1.106666667
25-01-2024,13:00:00,25-01-2024 13:00,259,331,45.3,1.3125
25-01-2024,14:00:00,25-01-2024 14:00,262,369,50.275,1.3575
25-01-2024,15:00:00,25-01-2024 15:00,240.3333333,356.5,48.45,1.235
25-01-2024,16:00:00,25-01-2024 16:00,213,322.5,45.275,1.275
25-01-2024,17:00:00,25-01-2024 17:00,206.6666667,308.5,45.475,1.325
25-01-2024,18:00:00,25-01-2024 18:00,220.3333333,324,56.1,1.536666667
25-01-2024,19:00:00,25-01-2024 19:00,242.3333333,350,56.25,2.225
25-01-2024,20:00:00,25-01-2024 20:00,246.6666667,360.5,50.025,2.575
25-01-2024,21:00:00,25-01-2024 21:00,268.3333333,388.25,40.65,3.0025
25-01-2024,22:00:00,25-01-2024 22:00,287.3333333,409.75,43,2.9
25-01-2024,23:00:00,25-01-2024 23:00,289.6666667,398.5,24.075,4.275
26-01-2024,00:00:00,26-01-2024 00:00,343.3333333,532.25,25.925,3.746666667
26-01-2024,01:00:00,26-01-2024 01:00,296.3333333,451.25,15.95,3.4875
26-01-2024,02:00:00,26-01-2024 02:00,284.6666667,418.25,3.5,2.74
26-01-2024,03:00:00,26-01-2024 03:00,289,409.5,8.625,3.885
26-01-2024,04:00:00,26-01-2024 04:00,322.3333333,412.75,7.9,3.5675
26-01-2024,05:00:00,26-01-2024 05:00,326.6666667,401,13.7,3.0075
26-01-2024,06:00:00,26-01-2024 06:00,304.6666667,406.75,27.975,2.366666667
26-01-2024,07:00:00,26-01-2024 07:00,308.6666667,425,25.35,2.1475
26-01-2024,08:00:00,26-01-2024 08:00,331.6666667,467,29.3,2.5025
26-01-2024,09:00:00,26-01-2024 09:00,349.3333333,510.5,52.575,2.3675
26-01-2024,10:00:00,26-01-2024 10:00,392.75,561.5,54.975,2.765
26-01-2024,11:00:00,26-01-2024 11:00,503.6666667,615.5,58.95,2.11
26-01-2024,12:00:00,26-01-2024 12:00,453,533,49.575,2.196666667
26-01-2024,13:00:00,26-01-2024 13:00,396.3333333,506.25,33,1.1875
26-01-2024,14:00:00,26-01-2024 14:00,223.3333333,293,24.575,0.79
26-01-2024,15:00:00,26-01-2024 15:00,149.6666667,204.5,21.075,0.5775
26-01-2024,16:00:00,26-01-2024 16:00,116.6666667,171.5,20.35,0.65
26-01-2024,17:00:00,26-01-2024 17:00,133,203.75,26.275,1.045
26-01-2024,18:00:00,26-01-2024 18:00,172.6666667,277.75,35,1.916666667
26-01-2024,19:00:00,26-01-2024 19:00,236.3333333,479.75,26.25,4.045
26-01-2024,20:00:00,26-01-2024 20:00,294.3333333,684.25,20.275,5.005
26-01-2024,21:00:00,26-01-2024 21:00,359.6666667,713.5,10,5.91
26-01-2024,22:00:00,26-01-2024 22:00,453,820.5,1.4,6.8875
26-01-2024,23:00:00,26-01-2024 23:00,443.3333333,779.5,5.2,3.125
27-01-2024,00:00:00,27-01-2024 00:00,261.6666667,351.5,18.275,1.456666667
27-01-2024,01:00:00,27-01-2024 01:00,188.3333333,265.5,14.725,2.1175
27-01-2024,02:00:00,27-01-2024 02:00,188.6666667,279.75,27.6,1.25
27-01-2024,03:00:00,27-01-2024 03:00,199.3333333,269.75,27.55,1.6475
27-01-2024,04:00:00,27-01-2024 04:00,192.3333333,260.5,31.525,1.45
27-01-2024,05:00:00,27-01-2024 05:00,211,263.5,43,1.35
27-01-2024,06:00:00,27-01-2024 06:00,203.6666667,268,46.725,1.26
27-01-2024,07:00:00,27-01-2024 07:00,194.6666667,266.25,47.075,1.3525
27-01-2024,08:00:00,27-01-2024 08:00,197.3333333,270.5,52.25,1.4225
27-01-2024,09:00:00,27-01-2024 09:00,223,310.75,52.1,1.5075
27-01-2024,10:00:00,27-01-2024 10:00,247.3333333,350,48.375,1.3225
27-01-2024,11:00:00,27-01-2024 11:00,230,339.75,36.875,0.975
27-01-2024,12:00:00,27-01-2024 12:00,170.6666667,258,29.425,0.8
27-01-2024,13:00:00,27-01-2024 13:00,128.3333333,206.25,23.85,0.5775
27-01-2024,14:00:00,27-01-2024 14:00,91,185.25,22.2,0.305
27-01-2024,15:00:00,27-01-2024 15:00,65,179.25,21.375,0.315
27-01-2024,16:00:00,27-01-2024 16:00,65,159.5,24.075,0.3275
27-01-2024,17:00:00,27-01-2024 17:00,62,136.25,32.75,0.4875
27-01-2024,18:00:00,27-01-2024 18:00,93.33333333,172.25,66.625,1.013333333
27-01-2024,19:00:00,27-01-2024 19:00,151.6666667,272.75,72.175,1.515
27-01-2024,20:00:00,27-01-2024 20:00,201.3333333,348.5,85.35,2.995
27-01-2024,21:00:00,27-01-2024 21:00,242,461,85.925,3.8725
27-01-2024,22:00:00,27-01-2024 22:00,257.6666667,493,87.1,4.7775
27-01-2024,23:00:00,27-01-2024 23:00,282.6666667,580,69.85,4.63
28-01-2024,00:00:00,28-01-2024 00:00,323.3333333,556.5,74.975,4.556666667
28-01-2024,01:00:00,28-01-2024 01:00,352.6666667,540.25,76.4,3.505
28-01-2024,02:00:00,28-01-2024 02:00,324.6666667,461.5,32.5,2.62
28-01-2024,03:00:00,28-01-2024 03:00,314,450.75,52.125,3.0375
28-01-2024,04:00:00,28-01-2024 04:00,318.3333333,421.75,43.1,3.64
28-01-2024,05:00:00,28-01-2024 05:00,327.6666667,451,34.275,2.6125
28-01-2024,06:00:00,28-01-2024 06:00,288.3333333,402.75,35.875,3.903333333
28-01-2024,07:00:00,28-01-2024 07:00,315.3333333,447.75,30.45,3.3875
28-01-2024,08:00:00,28-01-2024 08:00,268.6666667,431.5,46.125,2.625
28-01-2024,09:00:00,28-01-2024 09:00,324.6666667,458.25,112.375,2.6825
28-01-2024,10:00:00,28-01-2024 10:00,434,666.75,117.475,2.1175
28-01-2024,11:00:00,28-01-2024 11:00,409.5,608.75,123.325,2.8625
28-01-2024,12:00:00,28-01-2024 12:00,501.3333333,748,105.85,2.726666667
28-01-2024,13:00:00,28-01-2024 13:00,431.3333333,647.75,89.8,2.605
28-01-2024,14:00:00,28-01-2024 14:00,395,623,76.55,2.44
28-01-2024,15:00:00,28-01-2024 15:00,379.6666667,603.5,83.625,2.2975
28-01-2024,16:00:00,28-01-2024 16:00,349.6666667,549.75,73.1,2.01
28-01-2024,17:00:00,28-01-2024 17:00,324.6666667,479.75,72.375,2.1
28-01-2024,18:00:00,28-01-2024 18:00,315,465,76.05,2.246666667
28-01-2024,19:00:00,28-01-2024 19:00,307.6666667,450,68.5,2.35
28-01-2024,20:00:00,28-01-2024 20:00,313,445.75,59.425,2.553333333
28-01-2024,21:00:00,28-01-2024 21:00,324,441.5,48.975,2.67
28-01-2024,22:00:00,28-01-2024 22:00,328.3333333,446,42.225,2.1025
28-01-2024,23:00:00,28-01-2024 23:00,287.3333333,382,40.25,1.87
29-01-2024,00:00:00,29-01-2024 00:00,264,374.25,41.725,1.776666667
29-01-2024,01:00:00,29-01-2024 01:00,249,370,40,1.4925
29-01-2024,02:00:00,29-01-2024 02:00,267.6666667,401,38.3,1.16
29-01-2024,03:00:00,29-01-2024 03:00,248.6666667,383,45.05,1.3725
29-01-2024,04:00:00,29-01-2024 04:00,205,313.25,42.025,1.385
29-01-2024,05:00:00,29-01-2024 05:00,191.6666667,286.25,45.475,1.3525
29-01-2024,06:00:00,29-01-2024 06:00,178.6666667,276,36.825,1.33
29-01-2024,07:00:00,29-01-2024 07:00,192.3333333,317,37.875,1.3875
29-01-2024,08:00:00,29-01-2024 08:00,212.6666667,358,36.75,1.5725
29-01-2024,09:00:00,29-01-2024 09:00,235.3333333,400.5,49.75,1.6225
29-01-2024,10:00:00,29-01-2024 10:00,281,444.25,75.76666667,1.5925
29-01-2024,11:00:00,29-01-2024 11:00,267.6666667,402,71.06666667,1.455
29-01-2024,12:00:00,29-01-2024 12:00,246,384.75,76.1,1.483333333
29-01-2024,13:00:00,29-01-2024 13:00,256,407.5,74.875,1.9125
29-01-2024,14:00:00,29-01-2024 14:00,287.3333333,462,68.5,1.9775
29-01-2024,15:00:00,29-01-2024 15:00,317.3333333,526.75,62.025,1.925
29-01-2024,16:00:00,29-01-2024 16:00,304.6666667,511,56.475,1.715
29-01-2024,17:00:00,29-01-2024 17:00,287,421,46.075,1.6975
29-01-2024,18:00:00,29-01-2024 18:00,319.75,450,55.8,1.966666667
29-01-2024,19:00:00,29-01-2024 19:00,368.25,528,63.95,2.225
29-01-2024,20:00:00,29-01-2024 20:00,338.25,483,53.675,1.9825
29-01-2024,21:00:00,29-01-2024 21:00,283,413.5,43.2,1.7575
29-01-2024,22:00:00,29-01-2024 22:00,266,382.5,43.025,1.9075
29-01-2024,23:00:00,29-01-2024 23:00,285.25,422,40.35,1.6975
30-01-2024,00:00:00,30-01-2024 00:00,273.5,398.25,38.45,1.696666667
30-01-2024,01:00:00,30-01-2024 01:00,246,372,32.225,1.51
30-01-2024,02:00:00,30-01-2024 02:00,208.25,294,29.2,1.09
30-01-2024,03:00:00,30-01-2024 03:00,161.75,211.25,31.15,1.3575
30-01-2024,04:00:00,30-01-2024 04:00,141.75,173.5,32.4,1.3025
30-01-2024,05:00:00,30-01-2024 05:00,128,163.5,31.6,1.3875
